,dns_interlog_time_q1,dns_interlog_time_q2,dns_interlog_time_q3,dns_interlog_time_q4,dns_interlog_time_q5,ssl_interlog_time_q1,ssl_interlog_time_q2,ssl_interlog_time_q3,ssl_interlog_time_q4,ssl_interlog_time_q5,http_interlog_time_q1,http_interlog_time_q2,http_interlog_time_q3,http_interlog_time_q4,http_interlog_time_q5,mean_interlog_time_dns_interlog_time,std_interlog_time_dns_interlog_time,mean_interlog_time_ssl_interlog_time,std_interlog_time_ssl_interlog_time,mean_interlog_time_http_interlog_time,std_interlog_time_http_interlog_time,dns_protocol_tcp_ratio,dns_common_tcp_ports_ratio,dns_common_udp_ports_ratio,dns_rcode_error_ratio,dns_rcode_nxdomain_ratio,dns_rcode_noauth_ratio,dns_rcode_refused_ratio,dns_rcode_notzone_ratio,dns_authoritative_ans_ratio,dns_recursion_desired_ratio,dns_rejected_ratio,dns_truncation_ratio,dns_mean_TTL,dns_len_TTL,dns_qtype_obsolete_ratio,dns_non_reserved_srcport_ratio,dns_non_reserved_dstport_ratio,dns_usual_dns_srcport_ratio,dns_usual_dns_dstport_ratio,dns_shorturl_ratio,dns_compromised_domain_ratio,dns_compromised_dstip_ratio,dns_socialmedia_ratio,ssl_version_ratio_v10,ssl_version_ratio_v20,ssl_version_ratio_v30,ssl_established_ratio,ssl_compromised_dst_ip_ratio,ssl_resumed_ratio,ssl_validation_status_ratio,ssl_curve_standard_ratio,ssl_last_alert_ratio,http_request_body_len_ratio,http_response_body_len_ratio,http_method_get_ratio,http_method_post_ratio,http_method_head_ratio,http_method_put_ratio,http_status_200_ratio,http_status_400_ratio,http_private_con_ratio,http_compromised_dstip_ratio,http_version_obsolete_ratio,smtp_in_mean_hops,smtp_subject_num_words,smtp_subject_num_characters,smtp_subject_richness,smtp_subject_in_phishing_words,smtp_in_is_reply,smtp_in_is_forwarded,smtp_in_is_normal,smtp_in_is_spam,smtp_in_files,smtp_in_hazardous_extensions,non_working_days_dns,non_working_days_http,non_working_days_ssl,non_working_hours_dns,non_working_hours_http,non_working_hours_ssl
0,0.0,0.0,0.0,0.0,0.0,69.0,3.0,1.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,29.30458904109589,0.0,56.7949375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.313953488372093,0.0,0.813953488372093,0.12209302325581395,0.952325581395349,0.0,76.14814814814815,2892.777777777778,0.8148148148148148,0.07407407407407407,0.1111111111111111,0.0,0.4074074074074074,0.3333333333333333,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,51.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,33.62974545454545,0.0,68.39823076923075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34328358208955223,0.0,0.7611940298507462,0.15671641791044777,0.9388059701492538,0.0,0.0,3139.75,0.875,0.0,0.125,0.0,0.375,0.375,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,44.0,4.0,1.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,41.04120408163266,0.0,68.39823076923075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3442622950819672,0.0,0.7377049180327869,0.1721311475409836,0.9327868852459017,0.0,0.0,3383.590909090909,0.8636363636363636,0.0,0.13636363636363635,0.0,0.36363636363636365,0.36363636363636365,6.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,1.0,0.0,0.0,16.0,1.0,0.0,2.0,0.0,0.0,0.0,40.103450980392154,0.0,54.53168421052631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.7142857142857143,0.16666666666666666,0.926984126984127,0.0,39.724137931034484,3301.344827586207,0.7241379310344828,0.1724137931034483,0.10344827586206896,0.0,0.5172413793103449,0.27586206896551724,7.0344827586206895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,0.0,0.0,42.0,4.0,1.0,0.0,0.0,18.0,2.0,0.0,2.0,0.0,1.9955,0.0,38.14642553191489,0.0,51.77227272727273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3220338983050847,0.0,0.6610169491525424,0.2627118644067797,0.9220338983050849,0.0,123.75,3031.3125,0.6875,0.21875,0.09375,0.0,0.59375,0.25,7.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,0.0,0.0,40.0,3.0,0.0,0.0,0.0,11.0,2.0,0.0,1.0,0.0,1.9955,0.0,31.192046511627908,0.0,47.73157142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3018867924528302,0.0,0.660377358490566,0.29245283018867924,0.9132075471698115,0.0,180.0,1141.5454545454545,0.6818181818181818,0.3181818181818182,0.0,0.0,0.7272727272727273,0.18181818181818182,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,1.9955,0.0,38.433,0.0,25.30841666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3125,0.0,0.8125,0.15625,0.921875,0.0,220.0,1319.611111111111,0.6111111111111112,0.3888888888888889,0.0,0.0,0.7777777777777778,0.16666666666666666,7.055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11.0,0.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.6747272727272726,0.0,22.541727272727275,0.0,21.71664285714286,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,5253.104166666667,1.875,0.25,1.0,0.75,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28888888888888886,0.0,0.6444444444444445,0.4074074074074074,0.876068376068376,0.0,198.0,1265.55,0.65,0.35,0.0,0.0,0.8,0.15,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.6747272727272726,0.0,16.892680000000002,0.0,21.71664285714286,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,5253.104166666667,1.875,0.25,1.0,0.75,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3142857142857143,0.0,0.5428571428571428,0.5238095238095237,0.8406593406593407,0.0,198.0,1265.55,0.65,0.35,0.0,0.0,0.8,0.15,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.6747272727272726,0.0,2.7415882352941177,0.0,19.6385,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,5253.104166666667,1.875,0.25,1.0,0.75,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28,0.0,0.52,0.7333333333333333,0.8769230769230769,0.0,234.0,322.0833333333333,0.8333333333333334,0.16666666666666666,0.0,0.0,0.75,0.16666666666666666,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.38122222222222224,0.0,0.11692857142857142,0.0,0.166,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,6984.13888888889,1.8333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.5,0.6666666666666666,0.8461538461538461,0.0,0.0,482.75,1.0,0.0,0.0,0.0,0.75,0.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0095,0.0,0.5529999999999999,0.0,1.3305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.7,1.0,0.888888888888889,0.0,351.0,9.5,0.75,0.25,0.0,0.0,0.75,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.696000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.047,0.0,0.4893181818181818,0.0,0.7827777777777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.0,0.4,0.875,0.6153846153846154,0.0,255.27272727272728,507.45454545454544,0.8181818181818182,0.18181818181818182,0.0,0.0,0.8181818181818182,0.09090909090909091,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
0,1.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.014,0.0,14.460555555555556,0.0,126.3415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4358974358974359,0.0,0.5897435897435898,0.5,0.8064516129032258,0.0,0.0,190.28571428571428,1.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.0,0.0,0.0,37.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.014,0.0,23.0164,0.0,126.3415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4444444444444444,0.0,0.6,0.5666666666666667,0.832258064516129,0.0,0.0,164.22222222222223,1.0,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,5.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.0,0.0,0.0,46.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.014,0.0,26.25558,0.0,126.3415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40350877192982454,0.0,0.631578947368421,0.6578947368421053,0.8465195246179966,0.0,0.0,189.36363636363637,1.0,0.0,0.0,0.0,0.6363636363636364,0.2727272727272727,5.181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.0,0.0,0.0,54.0,4.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,1.014,0.0,29.915999999999997,0.0,75.5297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4117647058823529,0.0,0.6617647058823529,0.5514705882352942,0.8419354838709677,0.0,48.94736842105263,2790.5789473684213,0.7368421052631579,0.21052631578947367,0.05263157894736842,0.0,0.7368421052631579,0.21052631578947367,6.157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.0,0.0,0.0,58.0,4.0,2.0,0.0,0.0,13.0,0.0,3.0,0.0,1.0,1.014,0.0,32.397078125,0.0,76.0714705882353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.41333333333333333,0.0,0.68,0.5933333333333334,0.8433548387096774,0.0,33.214285714285715,2633.464285714286,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.0,0.5714285714285714,0.21428571428571427,7.071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,0.0,0.0,0.0,64.0,4.0,2.0,0.0,0.0,13.0,0.0,3.0,0.0,1.0,1.014,0.0,32.16625714285715,0.0,76.0714705882353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4457831325301205,0.0,0.6626506024096386,0.5682730923694779,0.817145078007884,0.0,31.0,2514.6,0.8,0.13333333333333333,0.06666666666666667,0.0,0.5666666666666667,0.23333333333333334,6.733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,2.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,40.388020833333336,0.0,52.557199999999995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45,0.0,0.7166666666666667,0.46111111111111114,0.8017460317460318,0.0,138.44444444444446,2809.4814814814813,0.7037037037037037,0.2222222222222222,0.07407407407407407,0.0,0.5185185185185185,0.2222222222222222,6.2592592592592595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,1.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,34.96702272727272,0.0,52.557199999999995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4444444444444444,0.0,0.7222222222222222,0.4012345679012346,0.7797178130511464,0.0,149.52,3028.4,0.68,0.24,0.08,0.0,0.56,0.2,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,33.71841176470588,0.0,52.557199999999995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.7142857142857143,0.23015873015873015,0.7453514739229025,0.0,162.52173913043478,3265.4347826086955,0.6521739130434783,0.2608695652173913,0.08695652173913043,0.0,0.5652173913043478,0.17391304347826086,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,27.76644,0.0,59.82522222222224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5161290322580645,0.0,0.6774193548387096,0.3118279569892473,0.7195084485407066,0.0,187.2,1611.1333333333334,0.8,0.13333333333333333,0.06666666666666667,0.0,0.4,0.2,6.733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2896,0.0,0.2545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5416666666666666,0.0,0.625,0.1111111111111111,0.6793650793650793,0.0,468.0,575.1666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.16666666666666666,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.826214285714286,0.0,0.2545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4375,0.0,0.6875,0.0,0.7333333333333333,0.0,702.0,437.5,0.5,0.5,0.0,0.0,0.75,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.34,0.0,0.4777894736842105,0.0,0.8018333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,275.0,2.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34615384615384615,0.0,0.5,0.75,0.9166666666666666,0.0,216.42857142857142,630.0714285714286,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.0,0.7142857142857143,0.14285714285714285,13.928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,3.1802500000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.75,0.0,0.75,0.0,0.0,12.666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.49100000000000005,0.0,17.176266666666667,0.0,49.697428571428574,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1953.5,1.875,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47058823529411764,0.0,0.7647058823529411,0.75,0.8235294117647058,0.0,0.0,80.66666666666667,1.0,0.0,0.0,0.0,0.5555555555555556,0.1111111111111111,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.49100000000000005,0.0,33.529636363636364,0.0,49.697428571428574,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1953.5,1.875,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46153846153846156,0.0,0.8076923076923077,0.49038461538461536,0.8413461538461539,0.0,0.0,168.27272727272728,1.0,0.0,0.0,0.0,0.5454545454545454,0.18181818181818182,7.7272727272727275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,0.49100000000000005,0.0,44.11303846153846,0.0,81.58345454545453,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1953.5,1.875,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46875,0.0,0.84375,0.3984375,0.87109375,0.0,0.0,975.5294117647059,1.0,0.0,0.0,0.0,0.5294117647058824,0.17647058823529413,7.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.49100000000000005,0.0,45.771205882352945,0.0,69.19046153846153,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1953.5,1.875,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5238095238095238,0.0,0.8571428571428571,0.30357142857142855,0.8541666666666666,0.0,0.0,2456.8571428571427,0.9523809523809523,0.0,0.047619047619047616,0.0,0.5714285714285714,0.19047619047619047,6.523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6.0,0.0,0.0,0.0,0.0,35.0,5.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,1.0,0.49100000000000005,0.0,47.222500000000004,0.0,71.75006666666667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1953.5,1.875,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.0,0.84,0.255,0.8775,0.0,0.0,2089.76,0.92,0.0,0.08,0.0,0.52,0.24,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6.0,0.0,0.0,0.0,0.0,38.0,6.0,0.0,0.0,0.0,12.0,1.0,2.0,0.0,1.0,0.49100000000000005,0.0,50.01843181818181,0.0,81.93368749999999,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1953.5,1.875,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4642857142857143,0.0,0.8571428571428571,0.22767857142857142,0.890625,0.0,0.0,1935.5,0.9285714285714286,0.0,0.07142857142857142,0.0,0.5357142857142857,0.25,5.785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,31.0,6.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,62.06527027027027,0.0,107.00633333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4489795918367347,0.0,0.9183673469387755,0.0,0.9158163265306123,0.0,0.0,2559.3333333333335,0.9047619047619048,0.0,0.09523809523809523,0.0,0.5238095238095238,0.3333333333333333,4.0476190476190474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
